Customer Id,Customer_Name,Customer Segment,Total_Sales,Total_Profit,Order_Count,Cluster,Customer_Value_Tier
1702,Mary Smith,Consumer,1969.71,-271.33000000000004,10,0,Tier 4: Value Eroding / High Risk
1703,Hannah White,Corporate,1349.8500000000001,317.47,8,3,Tier 2: Core Accounts (Stable Value)
1704,Tammy Sandoval,Home Office,3246.5,-600.17,19,0,Tier 4: Value Eroding / High Risk
1705,Mary Smith,Consumer,2831.63,256.82,17,3,Tier 2: Core Accounts (Stable Value)
1706,Joyce Anderson,Consumer,525.94,200.98000000000002,3,1,Tier 3: Low Margin/Volume Drivers
1707,Mary Moore,Consumer,1079.93,-237.94,6,1,Tier 3: Low Margin/Volume Drivers
1708,Margaret Booth,Consumer,3019.65,763.59,14,2,Tier 1: Champions (High Value)
1709,Matthew Smith,Corporate,2769.68,706.99,13,3,Tier 2: Core Accounts (Stable Value)
1710,Mary Kane,Home Office,2829.65,599.55,13,3,Tier 2: Core Accounts (Stable Value)
1711,Jason Smith,Corporate,3589.65,-67.72000000000001,17,0,Tier 4: Value Eroding / High Risk
1712,Megan Brown,Home Office,2224.69,592.05,14,3,Tier 2: Core Accounts (Stable Value)
1713,Mary Gardner,Corporate,2749.7,114.74000000000001,13,3,Tier 2: Core Accounts (Stable Value)
1714,Sara Smith,Corporate,2429.65,475.28,13,3,Tier 2: Core Accounts (Stable Value)
1715,Mary Henson,Corporate,4494.41,956.24,19,2,Tier 1: Champions (High Value)
1716,Sandra Smith,Home Office,4004.6400000000003,447.98,21,2,Tier 1: Champions (High Value)
1717,Kathleen Frank,Home Office,2779.6,-67.19999999999996,12,0,Tier 4: Value Eroding / High Risk
1718,Mary Smith,Corporate,1620.92,77.57,12,1,Tier 3: Low Margin/Volume Drivers
1719,Ruth Smith,Corporate,1089.8200000000002,263.52,7,1,Tier 3: Low Margin/Volume Drivers
1720,Mary Johnson,Corporate,1549.76,398.45,9,3,Tier 2: Core Accounts (Stable Value)
1721,Jeremy Hart,Corporate,5939.4400000000005,230.05999999999995,22,2,Tier 1: Champions (High Value)
1722,Mary Smith,Consumer,199.99,89.3,1,1,Tier 3: Low Margin/Volume Drivers
1723,Daniel Fernandez,Consumer,2054.84,407.36,11,3,Tier 2: Core Accounts (Stable Value)
1724,Joyce Elliott,Home Office,1481.82,-56.859999999999985,8,1,Tier 3: Low Margin/Volume Drivers
1725,Mary Dyer,Corporate,4683.64,1188.66,25,2,Tier 1: Champions (High Value)
1726,Crystal Smith,Corporate,1479.8400000000001,-372.89,8,0,Tier 4: Value Eroding / High Risk
1727,Mary Villanueva,Corporate,2259.73,-987.2099999999999,10,0,Tier 4: Value Eroding / High Risk
1728,Mary Smith,Corporate,1269.88,337.64,6,3,Tier 2: Core Accounts (Stable Value)
1729,Gregory Navarro,Consumer,2334.66,279.34,10,3,Tier 2: Core Accounts (Stable Value)
1730,Mary Smith,Corporate,3619.58,698.36,17,2,Tier 1: Champions (High Value)
1731,Michelle Bennett,Corporate,5174.16,233.29000000000002,27,2,Tier 1: Champions (High Value)
1732,Mary Gray,Consumer,609.96,-42.68999999999998,5,1,Tier 3: Low Margin/Volume Drivers
1733,Margaret Smith,Consumer,4747.530000000001,346.19,22,2,Tier 1: Champions (High Value)
1734,Bobby Hardy,Consumer,279.99,24.54,2,1,Tier 3: Low Margin/Volume Drivers
1735,Mary Gill,Home Office,3529.59,431.9,19,3,Tier 2: Core Accounts (Stable Value)
1736,Grace Smith,Home Office,1847.8,-377.23999999999995,8,0,Tier 4: Value Eroding / High Risk
1737,Mary Smith,Corporate,2269.79,404.20000000000005,13,3,Tier 2: Core Accounts (Stable Value)
1738,Nicholas Murray,Consumer,4164.5,-245.55,19,0,Tier 4: Value Eroding / High Risk
1739,Justin Smith,Consumer,5619.58,1193.48,24,2,Tier 1: Champions (High Value)
1740,Mary Craig,Consumer,3655.63,847.49,20,2,Tier 1: Champions (High Value)
1741,Joseph Smith,Corporate,1049.87,-68.81,4,1,Tier 3: Low Margin/Volume Drivers
1742,Emma Ellis,Corporate,2794.53,622.49,15,3,Tier 2: Core Accounts (Stable Value)
1743,Mary Smith,Consumer,1819.69,-89.97000000000003,10,1,Tier 3: Low Margin/Volume Drivers
1744,Anna Bowers,Corporate,2759.69,-206.32999999999998,15,0,Tier 4: Value Eroding / High Risk
1745,Mary Smith,Corporate,4299.6,-320.12000000000006,21,0,Tier 4: Value Eroding / High Risk
1746,Gregory Blair,Corporate,604.82,117.24000000000001,3,1,Tier 3: Low Margin/Volume Drivers
1747,Mary Booker,Corporate,6299.37,1294.94,26,2,Tier 1: Champions (High Value)
1748,Mark Smith,Consumer,2937.6800000000003,807.06,16,2,Tier 1: Champions (High Value)
1749,Mary West,Consumer,2999.52,-279.93000000000006,19,0,Tier 4: Value Eroding / High Risk
1750,Christopher Sanford,Consumer,3319.75,605.53,17,3,Tier 2: Core Accounts (Stable Value)
1751,George Smith,Consumer,749.86,-14.060000000000011,5,1,Tier 3: Low Margin/Volume Drivers
1752,Mary Merritt,Consumer,2529.78,35.68000000000001,11,3,Tier 2: Core Accounts (Stable Value)
1753,Sandra Smith,Consumer,3899.55,960.28,15,2,Tier 1: Champions (High Value)
1754,Kevin Dixon,Corporate,3129.64,556.7,17,3,Tier 2: Core Accounts (Stable Value)
1755,Mary Smith,Consumer,1939.76,671.79,9,3,Tier 2: Core Accounts (Stable Value)
1756,Jason Dixon,Consumer,2149.82,413.09000000000003,9,3,Tier 2: Core Accounts (Stable Value)
1757,Mary Smith,Consumer,2509.69,278.10999999999996,10,3,Tier 2: Core Accounts (Stable Value)
1758,Larry King,Consumer,1604.85,398.8,7,3,Tier 2: Core Accounts (Stable Value)
1759,Mary Barnett,Consumer,2249.8,518.31,9,3,Tier 2: Core Accounts (Stable Value)
1760,Rebecca Smith,Consumer,2169.83,519.76,12,3,Tier 2: Core Accounts (Stable Value)
1761,Mary Harris,Corporate,3989.65,107.61000000000001,18,3,Tier 2: Core Accounts (Stable Value)
1762,Nicholas Smith,Corporate,5180.53,211.10000000000002,31,2,Tier 1: Champions (High Value)
1763,Mary Huffman,Corporate,2119.83,471.73,9,3,Tier 2: Core Accounts (Stable Value)
1764,Megan Davila,Corporate,3079.62,692.99,16,2,Tier 1: Champions (High Value)
1765,Mary Smith,Home Office,3292.53,-834.89,21,0,Tier 4: Value Eroding / High Risk
1766,Michael Myers,Home Office,2599.76,719.13,12,3,Tier 2: Core Accounts (Stable Value)
1767,Barbara Campos,Home Office,1809.9,199.46,10,3,Tier 2: Core Accounts (Stable Value)
1768,Arthur Smith,Consumer,1997.69,258.78,12,3,Tier 2: Core Accounts (Stable Value)
1769,Mary Hale,Corporate,564.9300000000001,45.03,3,1,Tier 3: Low Margin/Volume Drivers
1770,John Avila,Consumer,949.8900000000001,247.62,6,1,Tier 3: Low Margin/Volume Drivers
1771,Carol Smith,Consumer,3289.7400000000002,646.8299999999999,16,2,Tier 1: Champions (High Value)
1772,Mary Barnes,Corporate,1499.88,356.0,5,3,Tier 2: Core Accounts (Stable Value)
1773,Joan Carr,Home Office,4369.62,696.6700000000001,20,2,Tier 1: Champions (High Value)
1774,Mary Smith,Consumer,4053.7000000000003,590.76,21,2,Tier 1: Champions (High Value)
1775,Sharon Hernandez,Consumer,3599.54,755.23,22,2,Tier 1: Champions (High Value)
1776,Mary Howard,Corporate,2484.7000000000003,3.3599999999999994,12,3,Tier 2: Core Accounts (Stable Value)
1777,Kenneth Snyder,Corporate,1189.9099999999999,198.83999999999997,5,1,Tier 3: Low Margin/Volume Drivers
1778,Mary Bishop,Consumer,1815.7800000000002,495.08,10,3,Tier 2: Core Accounts (Stable Value)
1779,Sarah Smith,Corporate,2059.77,514.19,10,3,Tier 2: Core Accounts (Stable Value)
1780,Larry Sharp,Home Office,6721.360000000001,-33.67,28,0,Tier 4: Value Eroding / High Risk
1781,Mary Raymond,Consumer,1859.77,614.03,9,3,Tier 2: Core Accounts (Stable Value)
1782,Robert Smith,Corporate,5979.18,1128.34,30,2,Tier 1: Champions (High Value)
1783,Mary Cooper,Corporate,2079.53,-612.8299999999999,10,0,Tier 4: Value Eroding / High Risk
1785,Mary Smith,Consumer,2989.76,-637.2,17,0,Tier 4: Value Eroding / High Risk
1786,Teresa Salazar,Consumer,1119.9,351.64,6,3,Tier 2: Core Accounts (Stable Value)
1787,Mary Hancock,Consumer,3039.6800000000003,948.03,17,2,Tier 1: Champions (High Value)
1788,Timothy Smith,Consumer,4346.38,156.34000000000003,25,3,Tier 2: Core Accounts (Stable Value)
1790,Kimberly Sherman,Consumer,3629.63,698.38,15,2,Tier 1: Champions (High Value)
1791,Brian Smith,Consumer,1869.71,80.09000000000003,11,3,Tier 2: Core Accounts (Stable Value)
1792,Roy Rodriguez,Consumer,4212.400000000001,594.07,22,2,Tier 1: Champions (High Value)
1793,Mary Burke,Consumer,4354.4400000000005,911.3,23,2,Tier 1: Champions (High Value)
1794,Paul Smith,Consumer,1884.81,178.53000000000003,10,3,Tier 2: Core Accounts (Stable Value)
1795,Joe Ramirez,Consumer,3174.42,464.99,16,3,Tier 2: Core Accounts (Stable Value)
1796,Mary Carr,Consumer,3033.7200000000003,-456.65000000000003,14,0,Tier 4: Value Eroding / High Risk
1797,Carolyn Smith,Consumer,4049.58,359.44,17,3,Tier 2: Core Accounts (Stable Value)
1798,Mary Kaiser,Consumer,3369.62,-621.3199999999999,17,0,Tier 4: Value Eroding / High Risk
1799,John Smith,Consumer,2024.8000000000002,356.42,12,3,Tier 2: Core Accounts (Stable Value)
1800,Lori Acosta,Consumer,1299.8,-935.94,6,0,Tier 4: Value Eroding / High Risk
1801,Mary Avila,Corporate,1515.79,-207.42,10,1,Tier 3: Low Margin/Volume Drivers
1802,Cynthia Smith,Corporate,4954.36,-601.34,24,0,Tier 4: Value Eroding / High Risk
1803,Mary Jones,Corporate,829.8100000000001,178.5,5,1,Tier 3: Low Margin/Volume Drivers
1804,Kathleen Lee,Corporate,4689.610000000001,398.04,28,2,Tier 1: Champions (High Value)
1805,Mary Porter,Corporate,895.94,148.34,5,1,Tier 3: Low Margin/Volume Drivers
1806,Roger Smith,Corporate,5144.4400000000005,227.98000000000008,24,2,Tier 1: Champions (High Value)
1807,Mary Curtis,Consumer,4265.46,544.8100000000001,23,2,Tier 1: Champions (High Value)
1809,Mary Smith,Home Office,2209.83,514.6800000000001,10,3,Tier 2: Core Accounts (Stable Value)
1810,James Miller,Home Office,5542.280000000001,467.84,29,2,Tier 1: Champions (High Value)
1811,Susan Castillo,Home Office,4103.55,843.78,21,2,Tier 1: Champions (High Value)
1812,Mary Smith,Home Office,3258.65,659.1,16,2,Tier 1: Champions (High Value)
1813,Carol Mccarthy,Consumer,4079.6200000000003,177.45000000000002,20,3,Tier 2: Core Accounts (Stable Value)
1814,Mary Skinner,Consumer,2719.8,-149.57999999999998,11,0,Tier 4: Value Eroding / High Risk
1815,Russell Smith,Corporate,1534.86,394.48,6,3,Tier 2: Core Accounts (Stable Value)
1816,Mary Taylor,Home Office,2969.71,806.5600000000001,17,2,Tier 1: Champions (High Value)
1817,Teresa Mitchell,Home Office,4199.56,728.01,22,2,Tier 1: Champions (High Value)
1818,Mary Fuentes,Corporate,2905.67,426.02,15,3,Tier 2: Core Accounts (Stable Value)
1819,Jane Smith,Home Office,999.94,381.37,4,3,Tier 2: Core Accounts (Stable Value)
1820,Mary Hill,Consumer,2129.76,308.83,13,3,Tier 2: Core Accounts (Stable Value)
1821,Mary Trevino,Consumer,1129.9,30.340000000000003,7,1,Tier 3: Low Margin/Volume Drivers
1822,Charles Smith,Home Office,2009.82,212.8,11,3,Tier 2: Core Accounts (Stable Value)
1823,Mary Lopez,Home Office,724.91,194.1,5,1,Tier 3: Low Margin/Volume Drivers
1824,Julia Tucker,Home Office,5721.400000000001,635.39,32,2,Tier 1: Champions (High Value)
1825,Mary Obrien,Home Office,2069.83,-367.90999999999997,10,0,Tier 4: Value Eroding / High Risk
1826,Matthew Smith,Corporate,6367.26,1144.87,31,2,Tier 1: Champions (High Value)
1827,Mary Clark,Home Office,3719.58,733.19,17,2,Tier 1: Champions (High Value)
1828,Doris Alvarez,Consumer,3798.53,558.57,21,2,Tier 1: Champions (High Value)
1829,Mary Cain,Consumer,549.89,132.59,4,1,Tier 3: Low Margin/Volume Drivers
1830,Angela Smith,Consumer,1379.79,234.41,8,3,Tier 2: Core Accounts (Stable Value)
1831,Jacob Woods,Consumer,3041.7000000000003,-435.37,13,0,Tier 4: Value Eroding / High Risk
1832,Mary Valenzuela,Consumer,5277.360000000001,260.92,23,2,Tier 1: Champions (High Value)
1833,Ronald Smith,Corporate,5369.58,1217.77,23,2,Tier 1: Champions (High Value)
1834,Jane Nichols,Home Office,2629.62,-221.36999999999995,12,0,Tier 4: Value Eroding / High Risk
1835,Mary Smith,Corporate,2937.59,298.32,16,3,Tier 2: Core Accounts (Stable Value)
1836,Howard Lee,Corporate,1999.75,-2.939999999999987,10,1,Tier 3: Low Margin/Volume Drivers
1837,Mary Vega,Home Office,3021.68,674.42,15,3,Tier 2: Core Accounts (Stable Value)
1838,Angela Smith,Home Office,1824.91,331.13,8,3,Tier 2: Core Accounts (Stable Value)
1839,Mary Soto,Corporate,1059.8700000000001,186.41,8,1,Tier 3: Low Margin/Volume Drivers
1840,Jerry Smith,Consumer,3719.71,331.73,20,3,Tier 2: Core Accounts (Stable Value)
1841,Douglas Knight,Corporate,679.93,161.87,3,1,Tier 3: Low Margin/Volume Drivers
1842,Mary Smith,Corporate,2784.78,11.569999999999993,11,3,Tier 2: Core Accounts (Stable Value)
1843,Frank Garcia,Consumer,4809.52,1053.75,24,2,Tier 1: Champions (High Value)
1844,Teresa Smith,Corporate,5749.4400000000005,-769.16,24,0,Tier 4: Value Eroding / High Risk
1845,Mary Jones,Corporate,1979.75,-259.64000000000004,12,0,Tier 4: Value Eroding / High Risk
1846,Andrew Harper,Corporate,3029.69,211.75,18,3,Tier 2: Core Accounts (Stable Value)
1847,Mary Smith,Consumer,4804.4400000000005,789.5,24,2,Tier 1: Champions (High Value)
1848,Mary Brown,Consumer,4749.53,800.13,18,2,Tier 1: Champions (High Value)
1849,John Bray,Corporate,1559.8400000000001,422.06,9,3,Tier 2: Core Accounts (Stable Value)
1850,Emily Riggs,Corporate,1879.8300000000002,461.78,12,3,Tier 2: Core Accounts (Stable Value)
1851,Mary Smith,Consumer,4639.52,832.86,17,2,Tier 1: Champions (High Value)
1852,Thomas Crawford,Consumer,2449.64,-12.10000000000003,15,3,Tier 2: Core Accounts (Stable Value)
1853,Mary Austin,Consumer,5599.51,-1514.7000000000003,25,0,Tier 4: Value Eroding / High Risk
1854,Lauren Mcguire,Consumer,2704.43,580.22,15,3,Tier 2: Core Accounts (Stable Value)
1855,Mary Smith,Consumer,2649.6800000000003,408.35,13,3,Tier 2: Core Accounts (Stable Value)
1856,Rebecca Bruce,Consumer,1779.8400000000001,130.35999999999999,7,3,Tier 2: Core Accounts (Stable Value)
1857,Mary Smith,Consumer,2874.56,671.52,13,3,Tier 2: Core Accounts (Stable Value)
1858,William Greene,Consumer,1649.89,320.14,9,3,Tier 2: Core Accounts (Stable Value)
1859,Charles Smith,Consumer,2364.56,-271.47999999999996,13,0,Tier 4: Value Eroding / High Risk
1860,Christopher Osborn,Consumer,3255.52,689.6800000000001,16,2,Tier 1: Champions (High Value)
1861,Nancy Smith,Consumer,3059.7400000000002,357.29,14,3,Tier 2: Core Accounts (Stable Value)
1862,Jerry Wright,Consumer,2229.71,483.21999999999997,12,3,Tier 2: Core Accounts (Stable Value)
1863,Mary Brooks,Corporate,2419.69,210.78,19,3,Tier 2: Core Accounts (Stable Value)
1864,Deborah Smith,Corporate,3999.59,253.72,18,3,Tier 2: Core Accounts (Stable Value)
1865,Mary Romero,Corporate,5669.34,1021.19,25,2,Tier 1: Champions (High Value)
1866,Jessica Huffman,Corporate,829.95,221.37,3,1,Tier 3: Low Margin/Volume Drivers
1867,Cheryl Smith,Corporate,2569.7400000000002,709.9399999999999,12,3,Tier 2: Core Accounts (Stable Value)
1868,Mary Riddle,Corporate,5844.4800000000005,39.83000000000002,29,0,Tier 4: Value Eroding / High Risk
1869,Mark Smith,Corporate,1659.78,310.17,9,3,Tier 2: Core Accounts (Stable Value)
1870,Tiffany Greer,Corporate,1105.8700000000001,27.009999999999998,10,1,Tier 3: Low Margin/Volume Drivers
1871,Mary Mcknight,Consumer,4804.55,990.15,23,2,Tier 1: Champions (High Value)
1872,Dorothy Smith,Consumer,2184.78,11.959999999999958,12,3,Tier 2: Core Accounts (Stable Value)
1873,Ronald Scott,Consumer,2728.57,442.69,16,3,Tier 2: Core Accounts (Stable Value)
1874,Mary Deleon,Consumer,2249.78,539.44,11,3,Tier 2: Core Accounts (Stable Value)
1875,Daniel Pham,Consumer,3954.7400000000002,-34.42000000000007,18,0,Tier 4: Value Eroding / High Risk
1876,Austin Smith,Consumer,2635.67,661.9,14,3,Tier 2: Core Accounts (Stable Value)
1877,Mary Powers,Consumer,2859.75,801.35,13,2,Tier 1: Champions (High Value)
1878,Amber Smith,Corporate,1068.9099999999999,356.56,5,3,Tier 2: Core Accounts (Stable Value)
1879,Mary Frederick,Corporate,499.87,67.2,3,1,Tier 3: Low Margin/Volume Drivers
1880,Sarah Smith,Corporate,1599.8600000000001,278.37,7,3,Tier 2: Core Accounts (Stable Value)
1881,Anna Wilson,Home Office,1744.68,184.85,11,3,Tier 2: Core Accounts (Stable Value)
1882,Jacob Wood,Home Office,4039.62,1239.25,18,2,Tier 1: Champions (High Value)
1883,Mary Smith,Home Office,4049.71,1193.01,19,2,Tier 1: Champions (High Value)
1884,Joan Sanders,Home Office,619.85,-22.040000000000003,4,1,Tier 3: Low Margin/Volume Drivers
1885,Mary Norman,Home Office,3119.66,-50.66999999999999,16,0,Tier 4: Value Eroding / High Risk
1886,Mark Smith,Home Office,2801.71,474.35,14,3,Tier 2: Core Accounts (Stable Value)
1887,Katherine Jenkins,Home Office,2779.69,452.48,12,3,Tier 2: Core Accounts (Stable Value)
1888,Julia Smith,Home Office,1679.93,123.46000000000001,6,3,Tier 2: Core Accounts (Stable Value)
1889,Mary West,Home Office,3456.61,803.45,19,2,Tier 1: Champions (High Value)
1890,Margaret Smith,Home Office,2479.7400000000002,-231.34000000000003,13,0,Tier 4: Value Eroding / High Risk
1891,Mary Mora,Corporate,3879.6600000000003,288.51,20,3,Tier 2: Core Accounts (Stable Value)
1892,Nicholas Smith,Consumer,2299.71,-1234.73,9,0,Tier 4: Value Eroding / High Risk
1893,Mary Wilson,Consumer,1559.83,474.93999999999994,11,3,Tier 2: Core Accounts (Stable Value)
1894,Michael Flores,Home Office,1804.88,376.09000000000003,11,3,Tier 2: Core Accounts (Stable Value)
1895,George Myers,Home Office,3044.61,1049.78,12,2,Tier 1: Champions (High Value)
1896,Donna Smith,Home Office,1919.67,434.15,10,3,Tier 2: Core Accounts (Stable Value)
1897,Patrick Baker,Home Office,2059.75,457.09999999999997,8,3,Tier 2: Core Accounts (Stable Value)
1898,Mary Hammond,Consumer,1384.88,300.33,9,3,Tier 2: Core Accounts (Stable Value)
1899,Susan Smith,Corporate,2147.75,11.360000000000014,11,3,Tier 2: Core Accounts (Stable Value)
1900,Paul Mercer,Consumer,4049.44,-201.38,18,0,Tier 4: Value Eroding / High Risk
1901,Jacob Smith,Consumer,5601.33,383.9,28,2,Tier 1: Champions (High Value)
1902,Alice Murphy,Consumer,3564.58,960.45,18,2,Tier 1: Champions (High Value)
1903,Mary Sullivan,Consumer,2539.69,432.6,12,3,Tier 2: Core Accounts (Stable Value)
1904,Henry Smith,Corporate,989.9000000000001,158.20999999999998,5,1,Tier 3: Low Margin/Volume Drivers
1905,Mary Hart,Home Office,3179.61,11.009999999999962,18,3,Tier 2: Core Accounts (Stable Value)
1906,Raymond Smith,Consumer,5392.33,802.1600000000001,30,2,Tier 1: Champions (High Value)
1907,Mary Davis,Consumer,2069.65,-314.53,16,0,Tier 4: Value Eroding / High Risk
1908,Beverly Pugh,Consumer,3891.59,1213.01,22,2,Tier 1: Champions (High Value)
1909,Mary Smith,Corporate,4377.4800000000005,660.3900000000001,21,2,Tier 1: Champions (High Value)
1910,Helen Price,Corporate,5154.47,752.85,24,2,Tier 1: Champions (High Value)
1911,Mary Smith,Corporate,2765.7200000000003,504.94,14,3,Tier 2: Core Accounts (Stable Value)
1912,Robert Nunez,Corporate,3765.65,625.48,17,2,Tier 1: Champions (High Value)
1913,Ethan Smith,Consumer,829.9300000000001,41.8,3,1,Tier 3: Low Margin/Volume Drivers
1914,Mary Shannon,Consumer,3027.59,296.46,14,3,Tier 2: Core Accounts (Stable Value)
1915,David Smith,Consumer,2989.75,882.43,9,2,Tier 1: Champions (High Value)
1916,Jason Robinson,Consumer,3229.62,598.65,17,3,Tier 2: Core Accounts (Stable Value)
1917,Mary Nash,Corporate,1949.71,291.55,12,3,Tier 2: Core Accounts (Stable Value)
1918,Ralph Smith,Home Office,3099.66,765.84,14,2,Tier 1: Champions (High Value)
1919,Mary Middleton,Corporate,1909.7900000000002,132.5,10,3,Tier 2: Core Accounts (Stable Value)
1920,Stephanie Archer,Home Office,7457.02,898.2,38,2,Tier 1: Champions (High Value)
1921,Larry Smith,Home Office,3935.54,907.54,19,2,Tier 1: Champions (High Value)
1922,Mary Morris,Home Office,2009.79,237.88,9,3,Tier 2: Core Accounts (Stable Value)
1923,Kathryn Myers,Home Office,1584.77,-59.58999999999998,9,1,Tier 3: Low Margin/Volume Drivers
1924,Mary Ingram,Consumer,1651.68,377.63,14,3,Tier 2: Core Accounts (Stable Value)
1925,Edward Smith,Consumer,1659.77,356.11,8,3,Tier 2: Core Accounts (Stable Value)
1926,Mary Williams,Consumer,2389.6400000000003,433.25,15,3,Tier 2: Core Accounts (Stable Value)
1927,Laura Stevens,Consumer,5495.32,-230.50000000000009,28,0,Tier 4: Value Eroding / High Risk
1928,Timothy Rojas,Consumer,3599.42,724.96,21,2,Tier 1: Champions (High Value)
1929,Kathryn Smith,Consumer,1139.84,60.00999999999999,7,1,Tier 3: Low Margin/Volume Drivers
1930,Mary Hooper,Consumer,3924.58,413.27,18,3,Tier 2: Core Accounts (Stable Value)
1931,John Smith,Consumer,1578.8600000000001,-1149.6200000000001,10,0,Tier 4: Value Eroding / High Risk
1932,Shirley Perez,Consumer,6584.240000000001,1187.42,30,2,Tier 1: Champions (High Value)
1933,Eric Smith,Consumer,2247.75,90.71999999999997,9,3,Tier 2: Core Accounts (Stable Value)
1934,Christina James,Home Office,2744.63,75.52,21,3,Tier 2: Core Accounts (Stable Value)
